latitude,longitude,altitude,roll,pitch,yaw
51.378115000429645,2.32730000002288,914.4048994329572,-2.4823579495726334e-13,2.614133380873825e-07,3.128133219710138e-13
51.378129984759624,2.3273000000912765,914.4136382493407,-0.0001078513257623435,0.0023320003336775364,3.19950439669013e-07
51.37814497464779,2.3273000002370896,914.4242037835747,-0.0002800933382594903,0.0068872012379180515,6.283174387827548
51.37815995443158,2.3273000004041005,914.4397894612849,-0.0005206867906275333,0.013252297988836093,6.283144516965605
51.37817492879696,2.327300000573886,914.4607853715331,-0.0008214558561850814,0.021009396990557296,6.283090848778253
51.37818989594557,2.327300000690093,914.4879777717412,-0.0011794403068647057,0.029769922414923978,6.283010009266951
51.37820485494507,2.3273000006833717,914.522170328334,-0.0015947321416860908,0.039187313486358,6.282900252082879
51.378219804781985,2.327300000463312,914.5641570028872,-0.0020688117603987924,0.04896279395661868,6.282761217734456
51.37823474431712,2.3272999999196786,914.6146900796057,-0.002603432414445077,0.058847975374521785,6.282593708369245
51.378249672099486,2.3272999989224443,914.674445262158,-0.00319987857749297,0.06864764694827627,6.2823995281979235
51.37826458686515,2.327299997322999,914.7440053604007,-0.0038585113889828024,0.0782156573055017,6.282181186658462
51.378279487307616,2.3272999949558253,914.8238517380298,-0.004578559776590293,0.08745005403300972,6.281941664393432
51.37829437213107,2.32729999164085,914.9143615636111,-0.005358090366727493,0.09628806512255794,6.2816842196883
51.378309240018304,2.327299987186179,915.0158109751314,-0.006194104119988576,0.10470110582643542,6.2814122295375805
51.3783240897225,2.327299981391027,915.1283830350906,-0.007082712240363179,0.11268856441674005,6.28112902752195
51.37833892014261,2.3272999740485356,915.252179237339,-0.008019357531922728,0.12027055572144851,6.280837746287517
51.37835373022492,2.327299964948386,915.3872313818068,-0.008999057264558272,0.12748212157383365,6.280541221807928
51.37836851900977,2.3272999538790993,915.5335143314928,-0.010016635838674107,0.13436805800998342,6.280241928151541
51.37838328561855,2.327299940629866,915.6909587149502,-0.011066932146744243,0.14097842434182906,6.279941942562288
51.3783980292453,2.32729992499188,915.8594627181262,-0.012144971667931711,0.14736481442239258,6.279642938093933
51.37841274914645,2.327299906759225,916.0389026771486,-0.013246098598366939,0.1535774137362731,6.279346199319974
51.378427444525194,2.3272998857299103,916.2291404849858,-0.01436605834088062,0.1596622945764854,6.2790527038081745
51.378442114726646,2.327299861705012,916.4300340877176,-0.015501055875035868,0.16566047209250379,6.2787631246694255
51.37845675908543,2.3272998344891804,916.6414414382368,-0.016647776318240527,0.17160712244737805,6.278477876526941
51.378471376960405,2.327299803890163,916.8632255184264,-0.01780337815317697,0.17753122019598594,6.278197166548943
51.37848596772231,2.32729976971843,917.0952573924334,-0.018965466081717713,0.18345557022257505,6.277921043227437
51.37850053074634,2.327299731786778,917.3374181278825,-0.0201320495514505,0.18939714231383448,6.277649440056004
51.378515065406816,2.3272996899099705,917.5895997076572,-0.021301492489714118,0.1953676177521059,6.277382212386498
51.378529571073585,2.3272996439044515,917.8517051763744,-0.022472459024109756,0.2013740682708456,6.2771191666760355
51.37854404710973,2.3272995935881577,918.1236481544048,-0.02364385908911868,0.20741970065642668,6.2768600820851095
51.37855849286852,2.3272995387804594,918.4053518897564,-0.024814796664380172,0.21350460354806697,6.276604725975441
51.378572907695364,2.327299479302172,918.6967480783225,-0.0259845229952111,0.21962647536927293,6.276352862921041
51.37858729092862,2.327299414975677,918.9977755126745,-0.027152396260103958,0.2257813000227561,6.276104257905028
51.378601641900644,2.3272993456251188,919.3083786513716,-0.028317848331554565,0.23196394340577117,6.275858675231435
51.378615959939985,2.327299271076668,919.6285062461794,-0.029480358714832514,0.23816866203956347,6.275615874623262
51.378630244373454,2.3272991911588,919.9581100601256,-0.030639435386147936,0.24438952031385458,6.275375605570158
51.37864449452839,2.327299105702616,920.2971436968327,-0.03179460194300958,0.2506207180348091,6.2751376008556905
51.37865870973478,2.3272990145421377,920.6455616160662,-0.032945390277784696,0.25685683389178215,6.274901570033318
51.3786728893273,2.327298917514605,921.0033183071137,-0.03409133787394002,0.26309299316160534,6.27466719345068
51.37868703264703,2.3272988144607307,921.3703676268071,-0.03523198878714978,0.26932496961613667,6.274434117256363
51.37870113904303,2.3272987052249254,921.7466623169482,-0.036366897394335365,0.27554923237189854,6.274201949670427
51.37871520787351,2.3272985896554714,922.132153648907,-0.037495634057544705,0.2817629484963329,6.273970258665386
51.37872923850681,2.3272984676046593,922.5267912226439,-0.038617791942613444,0.28796395172805156,6.273738571091145
51.378743230322044,2.3272983389288675,922.9305228486211,-0.039732994342809025,0.29415068682719314,6.273506373187036
51.37875718270953,2.3272982034886014,923.3432945443958,-0.04084090197516833,0.30032213797750373,6.273273112356245
51.37877109510223,2.3272980611480074,923.7650516337544,-0.04194122631786941,0.3064779100419527,6.273038180028802
51.37878496696208,2.3272979117749406,924.1957385741205,-0.04303374102019895,0.3126182295168744,6.272800903064542
51.37879879772073,2.327297755241761,924.6352971500248,-0.04411827734058579,0.31874354992060555,6.272560583861313
51.378812586840745,2.327297591424313,925.0836686532051,-0.045194728081266115,0.32485445330724916,6.272316506924116
51.378826333789654,2.3272974202021537,925.5407932456077,-0.046263050451158805,0.33095158869435476,6.272067944434254
51.378840038043464,2.327297241458366,926.0066102398486,-0.04732326760956025,0.3370356234926305,6.2718141616399565
51.3788536990862,2.327297055079403,926.481058253637,-0.04837546902187773,0.3431072055498754,6.271554422039998
51.37886731640965,2.327296860954947,926.9640753358126,-0.04941980977899666,0.34916693502818824,6.2712879922733356
